Code,Data,Empresa,Membro,Ativo,Qnt. Inicial,Qnt. Final,Saldo
20435,08/2022,TECNISA S.A.,Conselho Administração,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Conselho Administração,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Ações,1.000,1.000,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Direto,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Ações,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20435,08/2022,TECNISA S.A.,Órgãos Técnicos ou Consultivos,Debêntures,0,0,0
20370,08/2022,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,Conselho Administração,OpçãodeCompra,2.200.000,2.200.000,0
20370,08/2022,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,Conselho Administração,Ações,53.718.919,53.718.919,0
20370,08/2022,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,Direto,Ações,209.612,209.612,0
20370,08/2022,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,Direto,OpçãodeCompra,659.022,659.022,0
23175,08/2022,IGUA SANEAMENTO S.A.,Controlador,Ações,75.110.133,75.110.133,0
23175,08/2022,IGUA SANEAMENTO S.A.,Conselho Administração,Ações,0,0,0
23175,08/2022,IGUA SANEAMENTO S.A.,Direto,Ações,0,0,0
26026,08/2022,DESKTOP S.A.,Controlador,Ações,33.898.992,33.898.992,0
26026,08/2022,DESKTOP S.A.,Conselho Administração,Ações,19.010.776,19.010.776,0
26026,08/2022,DESKTOP S.A.,Direto,Ações,28.008,28.008,0
26590,08/2022,AURA ALMAS MINERAÇÃO S.A.,Conselho Administração,Ações,0,0,0
26590,08/2022,AURA ALMAS MINERAÇÃO S.A.,Conselho Administração,Ações,0,0,0
26590,08/2022,AURA MINERALS INC.,Conselho Administração,Ações,892.324,892.324,0
26590,08/2022,AURA MINERALS INC.,Conselho Administração,BDRPatrocinados,0,0,0
26590,08/2022,AURA ALMAS MINERAÇÃO S.A.,Direto,Ações,0,0,0
26590,08/2022,AURA ALMAS MINERAÇÃO S.A.,Direto,Ações,0,0,0
26590,08/2022,AURA MINERALS INC.,Direto,Ações,0,0,0
26590,08/2022,AURA MINERALS INC.,Direto,BDRPatrocinados,31.609,31.609,0
20605,08/2022,JHSF PARTICIPACOES S.A.,Controlador,Ações,376.144.161,376.144.161,0
20605,08/2022,JHSF PARTICIPACOES S.A.,Conselho Administração,Ações,2.289.215,2.289.215,0
20605,08/2022,JHSF PARTICIPACOES S.A.,Direto,Ações,3.384.684,3.384.684,0
20605,08/2022,JHSF PARTICIPACOES S.A.,Conselho Fiscal,Ações,0,0,0
20605,08/2022,JHSF PARTICIPACOES S.A.,Órgãos Técnicos ou Consultivos,Ações,0,0,0
20770,08/2022,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Controlador,Ações,126.281.514,126.281.514,0
20770,08/2022,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Conselho Administração,Ações,2,2,0
20770,08/2022,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Direto,Ações,1.148,1.148,0
20770,08/2022,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Conselho Fiscal,Ações,1.500,1.500,0
18139,08/2022,CIA ENERGETICA DO RIO GDE NORTE - COSERN,Controlador,Ações,120.847.284,120.847.284,0
18139,08/2022,CIA ENERGETICA DO RIO GDE NORTE - COSERN,Controlador,Ações,19.098.302,19.098.302,0
18139,08/2022,CIA ENERGETICA DO RIO GDE NORTE - COSERN,Controlador,Ações,16.444.928,16.444.928,0
18139,08/2022,CIA ENERGETICA DO RIO GDE NORTE - COSERN,Conselho Administração,Ações,7,7,0
18139,08/2022,NEOENERGIA S.A.,Conselho Administração,Ações,30.742,30.742,0
18139,08/2022,CIA ENERGETICA DO RIO GDE NORTE - COSERN,Conselho Fiscal,Ações,3.594,3.894,0
18139,08/2022,CIA ENERGETICA DO RIO GDE NORTE - COSERN,Conselho Fiscal,Ações,7.200,7.300,0
18139,08/2022,NEOENERGIA S.A.,Conselho Fiscal,Ações,4.600,4.900,0
20915,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Controlador,Ações,177.893.922,175.020.048,0
20915,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Conselho Administração,Ações,1.091.226,1.090.749,0
20915,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Conselho Administração,Outros,0,0,0
20915,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Direto,Ações,2.937.608,2.939.076,0
20915,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Conselho Fiscal,Ações,6.500,6.500,0
20915,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Órgãos Técnicos ou Consultivos,Ações,200.637,200.637,0
20915,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Órgãos Técnicos ou Consultivos,Outros,0,0,0
21490,08/2022,ALUPAR INVESTIMENTO S/A,Controlador,Ações,1.676.184,1.676.184,0
21490,08/2022,ALUPAR INVESTIMENTO S/A,Controlador,Ações,456.905.633,456.905.633,0
21490,08/2022,ALUPAR INVESTIMENTO S/A,Conselho Administração,Units,COMPOSTOPOR1E2,COMPOSTOPOR1E2,0
26603,08/2022,GSH CORP Participações S.A.,Controlador,Ações,229.371.078,229.371.078,0
26603,08/2022,GSH CORP Participações S.A.,Controlador,Ações,41.367.807,41.367.807,0
26603,08/2022,Rede D?Or São Luiz S.A.,Controlador,Ações,200,200,0
26603,08/2022,GSH CORP Participações S.A.,Conselho Administração,Ações,0,0,0
26603,08/2022,Rede D?Or São Luiz S.A.,Conselho Administração,Ações,2.953.500,2.953.500,0
26603,08/2022,GSH CORP Participações S.A.,Direto,Ações,0,0,0
26603,08/2022,Rede D?Or São Luiz S.A.,Direto,Ações,2.649,2.649,0
4669,08/2022,GUARARAPES CONFECCOES S.A.,Conselho Administração,Ações,0,0,0
4669,08/2022,GUARARAPES CONFECCOES S.A.,Conselho Administração,Ações,417.185.180,417.185.180,0
4669,08/2022,GUARARAPES CONFECCOES S.A.,Direto,Ações,77.600,0,0
4669,08/2022,GUARARAPES CONFECCOES S.A.,Conselho Fiscal,Ações,60.000,60.000,0
4669,08/2022,GUARARAPES CONFECCOES S.A.,Órgãos Técnicos ou Consultivos,Ações,0,0,0
11215,08/2022,TECBLU TECELAGEM BLUMENAU S.A.,Controlador,Ações,18.084,18.084,0
11215,08/2022,TECBLU TECELAGEM BLUMENAU S.A.,Controlador,Ações,8.933,8.933,0
11215,08/2022,TECBLU TECELAGEM BLUMENAU S.A.,Controlador,Ações,2,2,0
11215,08/2022,TECBLU TECELAGEM BLUMENAU S.A.,Controlador,Ações,279,279,0
11215,08/2022,TECBLU TECELAGEM BLUMENAU S.A.,Conselho Administração,Ações,3,3,0
11215,08/2022,TECBLU TECELAGEM BLUMENAU S.A.,Direto,Ações,1,1,0
20540,08/2022,CPFL ENERGIAS RENOVÁVEIS S.A.,Controlador,Ações,593.782.504,593.782.504,0
20540,08/2022,CPFL ENERGIAS RENOVÁVEIS S.A.,Conselho Administração,Ações,0,0,0
20540,08/2022,CPFL ENERGIAS RENOVÁVEIS S.A.,Direto,Ações,0,0,0
20648,08/2022,CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D,Controlador,Ações,6.380.821,6.380.821,0
20648,08/2022,CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D,Controlador,Ações,1.087,1.087,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Controlador,Ações,21.055.252,89.162.521,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Controlador,Ações,39.332.581,105.877.710,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Controlador,Units,12,12,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Conselho Administração,Ações,1,1,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Conselho Administração,Ações,11,11,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Direto,Units,12,12,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Direto,30.403,Ações,Ações,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Direto,31.038,Ações,Ações,0
21636,08/2022,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,Conselho Fiscal,Ações,1,1,0
24546,08/2022,PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.,Controlador,Ações,3.355.031,3.355.031,0
24546,08/2022,PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.,Conselho Administração,Ações,0,0,0
24546,08/2022,PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.,Direto,Ações,0,0,0
21180,08/2022,Nexpe Participações S.A,Controlador,Ações,80.260.925,80.260.925,0
21180,08/2022,Nexpe Participações S.A,Conselho Administração,Ações,0,0,0
21180,08/2022,Nexpe Participações S.A,Direto,Ações,0,0,0
21180,08/2022,Nexpe Participações S.A,Conselho Fiscal,Ações,47.300,47.300,0
21008,08/2022,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,Conselho Administração,Ações,447.003,447.003,0
21008,08/2022,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,Direto,Ações,7,7,0
25224,08/2022,2W Energia S.A.,Controlador,Ações,109.858.085,109.858.085,0
25224,08/2022,2W Energia S.A.,Direto,Ações,1.305.806,1.305.806,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Controlador,Ações,253.846.155,253.846.155,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Controlador,Ações,6,6,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Conselho Administração,Ações,0,0,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Conselho Administração,Ações,0,0,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Direto,Ações,0,0,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Direto,Ações,0,0,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Conselho Fiscal,Ações,0,0,0
23930,08/2022,BRASILIANA PARTICIPAÇÕES S/A,Conselho Fiscal,Ações,0,0,0
23612,08/2022,MAESTRO LOCADORA DE VEICULOS S.A.,Controlador,Ações,25.826.085,25.826.085,0
23612,08/2022,MAESTRO LOCADORA DE VEICULOS S.A.,Conselho Administração,Ações,0,0,0
23612,08/2022,MAESTRO LOCADORA DE VEICULOS S.A.,Direto,Ações,0,0,0
25100,08/2022,Cury Construtora S/A,Controlador,Ações,187.428.234,186.335.534,0
25100,08/2022,Cury Construtora S/A,Conselho Administração,Ações,0,0,0
25100,08/2022,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,Conselho Administração,Ações,102.699,95.699,0
25100,08/2022,Cury Construtora S/A,Direto,Ações,0,0,0
25100,08/2022,Cury Construtora S/A,Conselho Fiscal,Ações,0,0,0
21040,08/2022,SYN PROP & TECH S.A.,Controlador,Ações,58.928.234,58.928.234,0
21040,08/2022,SYN PROP & TECH S.A.,Controlador,Ações,4.000,4.000,0
21040,08/2022,SYN PROP & TECH S.A.,Conselho Administração,Ações,33.549.074,33.549.074,0
21040,08/2022,SYN PROP & TECH S.A.,Direto,Ações,2.048,2.048,0
21016,08/2022,YDUQS PARTICIPACOES S.A.,Conselho Administração,Ações,360.976,360.976,0
21016,08/2022,YDUQS PARTICIPACOES S.A.,Direto,Ações,812.953,812.953,0
21016,08/2022,YDUQS PARTICIPACOES S.A.,Conselho Fiscal,Ações,0,0,0
21130,08/2022,TRISUL S.A.,Controlador,Ações,109.674.168,109.740.168,0
21130,08/2022,TRISUL S.A.,Conselho Administração,Ações,0,0,0
21130,08/2022,TRISUL S.A.,Direto,Ações,0,0,0
21903,08/2022,ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,Controlador,Ações,2.086.714.537,2.086.714.537,0
25585,08/2022,CSN MINERAÇÃO S.A.,Controlador,Ações,4.374.779.493,4.374.779.493,0
25585,08/2022,CSN MINERAÇÃO S.A.,Conselho Administração,Ações,480,480,0
25585,08/2022,CIA SIDERURGICA NACIONAL,Conselho Administração,Ações,100.543,100.543,0
25585,08/2022,CSN MINERAÇÃO S.A.,Direto,Ações,3.000,3.000,0
25585,08/2022,CSN MINERAÇÃO S.A.,Conselho Fiscal,Ações,8.269,8.269,0
23493,08/2022,DOMMO ENERGIA S.A.,Conselho Administração,Ações,0,0,0
23493,08/2022,DOMMO ENERGIA S.A.,Direto,Ações,0,0,0
23493,08/2022,DOMMO ENERGIA S.A.,Conselho Fiscal,Ações,0,0,0
23272,08/2022,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,Controlador,Ações,10.816.480,10.816.106,0
23272,08/2022,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,Conselho Administração,Ações,4.623.401,4.623.401,0
23272,08/2022,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,Direto,Ações,55.800,71.149,0
23272,08/2022,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,Conselho Fiscal,Ações,0,0,0
25500,08/2022,BEMOBI MOBILE TECH S.A.,Conselho Administração,Ações,252.700,224.600,0
25500,08/2022,BEMOBI MOBILE TECH S.A.,Direto,Ações,2.826.473,2.826.473,0
25348,08/2022,Elfa Medicamentos S.A.,Conselho Administração,Ações,0,0,0
25348,08/2022,Elfa Medicamentos S.A.,Direto,Ações,0,0,0
25348,08/2022,Elfa Medicamentos S.A.,Órgãos Técnicos ou Consultivos,Ações,0,0,0
22225,08/2022,TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A,Direto,Ações,428.071.225,428.071.225,0
21938,08/2022,ENERGISA S.A.,Controlador,Ações,918.160,918.160,0
21938,08/2022,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,Conselho Administração,Ações,0,0,0
21938,08/2022,ENERGISA S.A.,Conselho Administração,Ações,51.061,51.061,0
21938,08/2022,ENERGISA S.A.,Conselho Administração,Ações,187.214,187.214,0
21938,08/2022,ENERGISA S.A.,Conselho Administração,Units,1.081.380,1.081.380,0
21938,08/2022,ENERGISA S.A.,Conselho Administração,Units,5.000,5.000,0
21938,08/2022,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,Direto,Ações,0,0,0
21938,08/2022,ENERGISA S.A.,Direto,Units,71.153,62.543,0
21342,08/2022,OSX BRASIL S.A.,Controlador,Ações,1.555.872,1.555.872,0
25534,08/2022,Oceanpact Serviços Maritimos S.A.,Conselho Administração,Ações,61.917.912,61.917.912,0
25534,08/2022,Oceanpact Serviços Maritimos S.A.,Direto,Ações,12.370.308,12.370.308,0
4685,08/2022,CONPEL CIA NORDESTINA PAPEL - Em Recuperação Judicial,Conselho Administração,Ações,4.113.673,4.113.673,0
4685,08/2022,CONPEL CIA NORDESTINA PAPEL - Em Recuperação Judicial,Conselho Administração,Ações,1.099.450,1.099.450,0
25798,08/2022,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,Controlador,Ações,83.518,83.518,0
25798,08/2022,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,Conselho Administração,Ações,21.817,21.817,0
25798,08/2022,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,Direto,Ações,4.239,4.239,0
25712,08/2022,GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Controlador,Ações,278.267.317,278.262.317,0
25712,08/2022,GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Conselho Administração,Ações,83.333,83.333,0
25712,08/2022,GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Direto,Ações,10.375.807,10.370.207,0
25976,08/2022,Yuny Incorporadora Holding S.A.,Conselho Administração,Ações,40.728.856,40.728.856,0
25976,08/2022,Yuny Incorporadora Holding S.A.,Direto,Ações,0,0,0
23248,08/2022,ANIMA HOLDING S.A.,Controlador,Ações,120.412.368,120.404.968,0
23248,08/2022,ANIMA HOLDING S.A.,Conselho Administração,Ações,64.200,64.200,0
23248,08/2022,ANIMA HOLDING S.A.,Direto,Ações,492.219,501.943,0
23248,08/2022,ANIMA HOLDING S.A.,Conselho Fiscal,Ações,0,0,0
22519,08/2022,TECHNOS S.A.,Conselho Administração,Ações,31.127.444,31.225.344,0
22519,08/2022,TECHNOS S.A.,Direto,Ações,390.212,390.212,0
24112,08/2022,AZUL S.A.,Controlador,OpçõesdePlanodeRemuneração,0,0,0
24112,08/2022,AZUL S.A.,Controlador,Ações,7.329.683,7.329.683,0
24112,08/2022,AZUL S.A.,Controlador,Ações,622.406.638,622.406.638,0
24112,08/2022,AZUL S.A.,Conselho Administração,Outros,19.500,19.500,0
24112,08/2022,AZUL S.A.,Conselho Administração,Units,RESTRITAS,RESTRITAS,0
24112,08/2022,AZUL S.A.,Conselho Administração,46.578,Ações,Ações,0
24112,08/2022,AZUL S.A.,Conselho Administração,88.368,Outros,Outros,0
24112,08/2022,AZUL S.A.,Conselho Administração,QUANTIDADEDEEM,21.885,21.885,0
24112,08/2022,AZUL S.A.,Conselho Administração,OpçõesdePlanodeRemuneração,29.364,29.364,0
24112,08/2022,AZUL S.A.,Direto,Ações,1.093.711,1.093.711,0
24112,08/2022,AZUL S.A.,Direto,OpçõesdePlanodeRemuneração,1.222.677,1.222.677,0
24112,08/2022,AZUL S.A.,Direto,Units,RESTRITAS,RESTRITAS,0
21610,08/2022,"B3 S.A. - BRASIL, BOLSA, BALCÃO",Conselho Administração,Ações,240.756,240.756,0
21610,08/2022,"B3 S.A. - BRASIL, BOLSA, BALCÃO",Direto,Ações,8.419.924,8.419.924,0
21610,08/2022,"B3 S.A. - BRASIL, BOLSA, BALCÃO",Direto,Outros,1.101,1.101,0
21610,08/2022,"B3 S.A. - BRASIL, BOLSA, BALCÃO",Conselho Fiscal,Ações,1.227,1.227,0
21610,08/2022,"B3 S.A. - BRASIL, BOLSA, BALCÃO",Órgãos Técnicos ou Consultivos,Ações,923.466,921.866,0
25569,08/2022,ELETROMIDIA S.A.,Controlador,Ações,77.441.980,77.441.980,0
25569,08/2022,ELETROMIDIA S.A.,Conselho Administração,Ações,6.440.002,6.440.002,0
25569,08/2022,ELETROMIDIA S.A.,Direto,Ações,2.527.160,2.527.160,0
25569,08/2022,ELETROMIDIA S.A.,Direto,OpçãodeCompra,822.250,822.250,0
26271,08/2022,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,Controlador,Ações,216.000.000,216.000.000,0
26271,08/2022,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,Conselho Administração,Ações,0,0,0
26271,08/2022,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,Direto,Ações,0,0,0
24279,08/2022,INTER CONSTRUTORA E INCORPORADORA S.A.,Controlador,Ações,86.021.508,86.021.508,0
24279,08/2022,INTER CONSTRUTORA E INCORPORADORA S.A.,Controlador,BônusdeSubscrição,RCA27112018,RCA27112018,0
25399,08/2022,NEOGRID PARTICIPAÇÕES S.A.,Controlador,Ações,121.568.336,121.568.336,0
25399,08/2022,NEOGRID PARTICIPAÇÕES S.A.,Conselho Administração,Ações,4.582.790,4.582.790,0
25399,08/2022,NEOGRID PARTICIPAÇÕES S.A.,Direto,Ações,2.971.224,1.839.151,0
22691,08/2022,CIA LOCAÇÃO DAS AMÉRICAS,Controlador,Ações,618.622.355,618.622.355,0
22691,08/2022,CIA LOCAÇÃO DAS AMÉRICAS,Conselho Administração,Ações,0,0,0
22691,08/2022,LOCALIZA RENT A CAR S.A.,Conselho Administração,Ações,61.783.551,53.346.922,0
22691,08/2022,CIA LOCAÇÃO DAS AMÉRICAS,Direto,Ações,0,0,0
22691,08/2022,LOCALIZA RENT A CAR S.A.,Direto,Ações,447.045,301.591,0
23680,08/2022,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A,Controlador,Ações,567.260.000,567.260.000,0
23671,08/2022,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A,Controlador,Ações,527.120.000,527.120.000,0
25011,08/2022,Grupo de Moda Soma S.A.,Controlador,Ações,290.231.041,288.953.370,0
25011,08/2022,Grupo de Moda Soma S.A.,Controlador,OpçãodeVenda,SOMAT880,SOMAT880,0
25011,08/2022,Grupo de Moda Soma S.A.,Conselho Administração,Ações,3.825.042,3.825.042,0
25011,08/2022,Grupo de Moda Soma S.A.,Órgãos Técnicos ou Consultivos,Ações,0,0,0
26921,08/2022,Ciclus Ambiental do Brasil S.A,Conselho Administração,Ações,0,0,0
26921,08/2022,SIMPAR S.A.,Conselho Administração,Ações,55.387.042,54.637.042,0
26921,08/2022,Ciclus Ambiental do Brasil S.A,Direto,Ações,0,0,0
26921,08/2022,SIMPAR S.A.,Direto,Ações,6.048,6.048,0
22179,08/2022,AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A,Controlador,Ações,62.222.413,62.222.413,0
22179,08/2022,AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A,Conselho Administração,Ações,0,0,0
22179,08/2022,NEOENERGIA S.A.,Conselho Administração,Ações,30.742,30.742,0
26140,08/2022,GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO,Conselho Administração,Units,11,11,0
26140,08/2022,BCO SANTANDER (BRASIL); S.A.,Conselho Administração,Units,11,11,0
26140,08/2022,GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO,Direto,Units,11,11,0
26140,08/2022,GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO,Direto,22.428,Ações,Ações,0
26140,08/2022,GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO,Direto,37,Ações,Ações,0
26140,08/2022,BCO SANTANDER (BRASIL); S.A.,Direto,Units,11,11,0
26140,08/2022,BCO SANTANDER (BRASIL); S.A.,Direto,0,Ações,Ações,0
26140,08/2022,BCO SANTANDER (BRASIL); S.A.,Direto,0,Ações,Ações,0
26964,08/2022,Reag Investimentos S.A.,Controlador,Ações,28.782.900,28.782.900,0
26964,08/2022,Reag Investimentos S.A.,Conselho Administração,Ações,1.599.050,1.599.050,0
22268,08/2022,CONC AUTO RAPOSO TAVARES S.A.,Conselho Administração,Debêntures,1E,1E,0
22268,08/2022,CONC AUTO RAPOSO TAVARES S.A.,Direto,Debêntures,1E,1E,0
25437,08/2022,URBA DESENVOLVIMENTO URBANO S.A.,Conselho Administração,Ações,31.570.129,31.570.129,0
25437,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Conselho Administração,Ações,180.357.178,177.484.772,0
25437,08/2022,URBA DESENVOLVIMENTO URBANO S.A.,Direto,Ações,0,0,0
25437,08/2022,MRV ENGENHARIA E PARTICIPACOES S.A.,Direto,Ações,3.652,3.652,0
22187,08/2022,PETRO RIO S.A.,Conselho Administração,Ações,33.405.390,33.405.390,0
22187,08/2022,PETRO RIO S.A.,Direto,Ações,1.616.300,1.616.300,0
22187,08/2022,PETRO RIO S.A.,Conselho Fiscal,Ações,0,0,0
25860,08/2022,BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.,Controlador,Ações,143.325.720,143.325.720,0
25860,08/2022,BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.,Controlador,Ações,0,0,0
25860,08/2022,BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.,Conselho Administração,Ações,0,0,0
25860,08/2022,BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.,Direto,Ações,0,0,0
25860,08/2022,BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.,Direto,Units,2.500,2.500,0
25860,08/2022,BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.,Direto,Units,BRBI11COMPRAAVISTA,BRBI11COMPRAAVISTA,0
23310,08/2022,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Conselho Administração,Ações,10.000,10.000,0
23310,08/2022,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Direto,Ações,1.261.224,1.261.224,0
23310,08/2022,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Direto,RecibodeSubscrição,CVCB9,CVCB9,0
23310,08/2022,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Órgãos Técnicos ou Consultivos,Ações,0,0,0
25704,08/2022,BOA SAFRA SEMENTES S.A.,Controlador,Ações,70.675.680,70.675.680,0
25704,08/2022,BOA SAFRA SEMENTES S.A.,Conselho Administração,Ações,3.399,3.399,0
25704,08/2022,BOA SAFRA SEMENTES S.A.,Direto,Ações,1.600,1.600,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Controlador,Ações,66.022.550,66.022.550,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Controlador,Ações,464.272,464.272,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Controlador,Ações,400.375,400.375,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Conselho Administração,Ações,0,0,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Conselho Administração,Ações,0,0,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Conselho Administração,Ações,0,0,0
14362,08/2022,NEOENERGIA S.A.,Conselho Administração,Ações,30.742,30.742,0
14362,08/2022,NEOENERGIA S.A.,Direto,Ações,2.100,2.100,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Conselho Fiscal,Ações,0,0,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Conselho Fiscal,Ações,0,0,0
14362,08/2022,CIA ENERGETICA DE PERNAMBUCO - CELPE,Conselho Fiscal,Ações,0,0,0
14362,08/2022,NEOENERGIA S.A.,Conselho Fiscal,Ações,4.600,4.600,0
22411,08/2022,CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS,Controlador,Ações,687.664.883,687.664.883,0
24350,08/2022,FLEX GESTÃO DE RELACIONAMENTOS S.A.,Controlador,Ações,3.248.533,3.248.533,0
24350,08/2022,FLEX GESTÃO DE RELACIONAMENTOS S.A.,Controlador,Ações,0,0,0
